,Date,polarity
1087,09/10/19,0.0
1088,09/10/19,0.0
1089,09/10/19,0.0
1090,09/10/19,8.333333333333332
1091,10/10/19,0.0
1092,10/10/19,0.0
1093,10/10/19,0.0
1094,11/10/19,0.0
1095,11/10/19,0.0
1096,11/10/19,0.0
1097,11/10/19,6.25
1098,12/10/19,0.0
1099,12/10/19,0.0
1100,12/10/19,0.0
1101,13/10/19,50.0
1102,13/10/19,0.0
1103,13/10/19,25.0
1104,14/10/19,0.0
1105,14/10/19,0.0
1106,14/10/19,0.0
1107,14/10/19,0.0
1108,14/10/19,0.0
1109,15/10/19,-30.0
1110,15/10/19,0.0
1111,16/10/19,0.0
